start_date,end_date,updated_date,consumption_mw
2025-01-03 16:00:00+01:00,2025-01-03 16:15:00+01:00,2025-01-03 23:44:41+01:00,63928
2025-01-03 16:15:00+01:00,2025-01-03 16:30:00+01:00,2025-01-03 23:44:41+01:00,64054
2025-01-03 16:30:00+01:00,2025-01-03 16:45:00+01:00,2025-01-03 23:44:41+01:00,64235
2025-01-03 16:45:00+01:00,2025-01-03 17:00:00+01:00,2025-01-03 23:44:41+01:00,64596
2025-01-03 17:00:00+01:00,2025-01-03 17:15:00+01:00,2025-01-03 23:44:41+01:00,65094
2025-01-03 17:15:00+01:00,2025-01-03 17:30:00+01:00,2025-01-03 23:44:41+01:00,66113
2025-01-03 17:30:00+01:00,2025-01-03 17:45:00+01:00,2025-01-03 23:44:41+01:00,67125
2025-01-03 17:45:00+01:00,2025-01-03 18:00:00+01:00,2025-01-03 23:44:41+01:00,68529
2025-01-03 18:00:00+01:00,2025-01-03 18:15:00+01:00,2025-01-03 23:44:41+01:00,69616
2025-01-03 18:15:00+01:00,2025-01-03 18:30:00+01:00,2025-01-03 23:44:41+01:00,70561
2025-01-03 18:30:00+01:00,2025-01-03 18:45:00+01:00,2025-01-03 23:44:41+01:00,71322
2025-01-03 18:45:00+01:00,2025-01-03 19:00:00+01:00,2025-01-03 23:44:41+01:00,71856
2025-01-03 19:00:00+01:00,2025-01-03 19:15:00+01:00,2025-01-03 23:44:41+01:00,72466
2025-01-03 19:15:00+01:00,2025-01-03 19:30:00+01:00,2025-01-03 23:44:41+01:00,72524
2025-01-03 19:30:00+01:00,2025-01-03 19:45:00+01:00,2025-01-03 23:44:41+01:00,72204
2025-01-03 19:45:00+01:00,2025-01-03 20:00:00+01:00,2025-01-03 23:44:41+01:00,71847
2025-01-03 20:00:00+01:00,2025-01-03 20:15:00+01:00,2025-01-03 23:44:41+01:00,71175
2025-01-03 20:15:00+01:00,2025-01-03 20:30:00+01:00,2025-01-03 23:44:41+01:00,70266
2025-01-03 20:30:00+01:00,2025-01-03 20:45:00+01:00,2025-01-03 23:44:41+01:00,69379
2025-01-03 20:45:00+01:00,2025-01-03 21:00:00+01:00,2025-01-03 23:44:41+01:00,68620
2025-01-03 21:00:00+01:00,2025-01-03 21:15:00+01:00,2025-01-03 23:44:41+01:00,67921
2025-01-03 21:15:00+01:00,2025-01-03 21:30:00+01:00,2025-01-03 23:44:41+01:00,67590
2025-01-03 21:30:00+01:00,2025-01-03 21:45:00+01:00,2025-01-03 23:44:41+01:00,66965
2025-01-03 21:45:00+01:00,2025-01-03 22:00:00+01:00,2025-01-03 23:44:41+01:00,66454
2025-01-03 22:00:00+01:00,2025-01-03 22:15:00+01:00,2025-01-03 23:44:41+01:00,65880
2025-01-03 22:15:00+01:00,2025-01-03 22:30:00+01:00,2025-01-03 23:44:41+01:00,66988
2025-01-03 22:30:00+01:00,2025-01-03 22:45:00+01:00,2025-01-03 23:44:41+01:00,66889
2025-01-03 22:45:00+01:00,2025-01-03 23:00:00+01:00,2025-01-03 23:44:42+01:00,68472
2025-01-03 23:00:00+01:00,2025-01-03 23:15:00+01:00,2025-01-03 23:44:42+01:00,68404
2025-01-03 23:15:00+01:00,2025-01-03 23:30:00+01:00,2025-01-03 23:44:42+01:00,68264
2025-01-03 23:30:00+01:00,2025-01-03 23:45:00+01:00,2025-01-03 23:44:42+01:00,67662
2025-01-03 23:45:00+01:00,2025-01-04 00:00:00+01:00,2025-01-04 23:44:34+01:00,67508
2025-01-04 00:00:00+01:00,2025-01-04 00:15:00+01:00,2025-01-04 23:44:34+01:00,67355
2025-01-04 00:15:00+01:00,2025-01-04 00:30:00+01:00,2025-01-04 23:44:34+01:00,67284
2025-01-04 00:30:00+01:00,2025-01-04 00:45:00+01:00,2025-01-04 23:44:34+01:00,66483
2025-01-04 00:45:00+01:00,2025-01-04 01:00:00+01:00,2025-01-04 23:44:35+01:00,65224
2025-01-04 01:00:00+01:00,2025-01-04 01:15:00+01:00,2025-01-04 23:44:35+01:00,64109
2025-01-04 01:15:00+01:00,2025-01-04 01:30:00+01:00,2025-01-04 23:44:35+01:00,64182
2025-01-04 01:30:00+01:00,2025-01-04 01:45:00+01:00,2025-01-04 23:44:35+01:00,63677
2025-01-04 01:45:00+01:00,2025-01-04 02:00:00+01:00,2025-01-04 23:44:35+01:00,63652
2025-01-04 02:00:00+01:00,2025-01-04 02:15:00+01:00,2025-01-04 23:44:36+01:00,62960
2025-01-04 02:15:00+01:00,2025-01-04 02:30:00+01:00,2025-01-04 23:44:36+01:00,63144
2025-01-04 02:30:00+01:00,2025-01-04 02:45:00+01:00,2025-01-04 23:44:34+01:00,62160
2025-01-04 02:45:00+01:00,2025-01-04 03:00:00+01:00,2025-01-04 23:44:34+01:00,61306
2025-01-04 03:00:00+01:00,2025-01-04 03:15:00+01:00,2025-01-04 23:44:34+01:00,60506
2025-01-04 03:15:00+01:00,2025-01-04 03:30:00+01:00,2025-01-04 23:44:34+01:00,60222
2025-01-04 03:30:00+01:00,2025-01-04 03:45:00+01:00,2025-01-04 23:44:34+01:00,59714
2025-01-04 03:45:00+01:00,2025-01-04 04:00:00+01:00,2025-01-04 23:44:34+01:00,59888
2025-01-04 04:00:00+01:00,2025-01-04 04:15:00+01:00,2025-01-04 23:44:34+01:00,59589
2025-01-04 04:15:00+01:00,2025-01-04 04:30:00+01:00,2025-01-04 23:44:34+01:00,59510
2025-01-04 04:30:00+01:00,2025-01-04 04:45:00+01:00,2025-01-04 23:44:34+01:00,59216
2025-01-04 04:45:00+01:00,2025-01-04 05:00:00+01:00,2025-01-04 23:44:34+01:00,59120
2025-01-04 05:00:00+01:00,2025-01-04 05:15:00+01:00,2025-01-04 23:44:34+01:00,59049
2025-01-04 05:15:00+01:00,2025-01-04 05:30:00+01:00,2025-01-04 23:44:34+01:00,59535
2025-01-04 05:30:00+01:00,2025-01-04 05:45:00+01:00,2025-01-04 23:44:34+01:00,59659
2025-01-04 05:45:00+01:00,2025-01-04 06:00:00+01:00,2025-01-04 23:44:35+01:00,59902
2025-01-04 06:00:00+01:00,2025-01-04 06:15:00+01:00,2025-01-04 23:44:35+01:00,59922
2025-01-04 06:15:00+01:00,2025-01-04 06:30:00+01:00,2025-01-04 23:44:35+01:00,60607
2025-01-04 06:30:00+01:00,2025-01-04 06:45:00+01:00,2025-01-04 23:44:35+01:00,60919
2025-01-04 06:45:00+01:00,2025-01-04 07:00:00+01:00,2025-01-04 23:44:35+01:00,61297
2025-01-04 07:00:00+01:00,2025-01-04 07:15:00+01:00,2025-01-04 23:44:35+01:00,61689
2025-01-04 07:15:00+01:00,2025-01-04 07:30:00+01:00,2025-01-04 23:44:35+01:00,62445
2025-01-04 07:30:00+01:00,2025-01-04 07:45:00+01:00,2025-01-04 23:44:35+01:00,62975
2025-01-04 07:45:00+01:00,2025-01-04 08:00:00+01:00,2025-01-04 23:44:35+01:00,63440
2025-01-04 08:00:00+01:00,2025-01-04 08:15:00+01:00,2025-01-04 23:44:35+01:00,64076
2025-01-04 08:15:00+01:00,2025-01-04 08:30:00+01:00,2025-01-04 23:44:35+01:00,64531
2025-01-04 08:30:00+01:00,2025-01-04 08:45:00+01:00,2025-01-04 23:44:35+01:00,65037
2025-01-04 08:45:00+01:00,2025-01-04 09:00:00+01:00,2025-01-04 23:44:35+01:00,65500
2025-01-04 09:00:00+01:00,2025-01-04 09:15:00+01:00,2025-01-04 23:44:35+01:00,65944
2025-01-04 09:15:00+01:00,2025-01-04 09:30:00+01:00,2025-01-04 23:44:35+01:00,66642
2025-01-04 09:30:00+01:00,2025-01-04 09:45:00+01:00,2025-01-04 23:44:35+01:00,67210
2025-01-04 09:45:00+01:00,2025-01-04 10:00:00+01:00,2025-01-04 23:44:35+01:00,67669
2025-01-04 10:00:00+01:00,2025-01-04 10:15:00+01:00,2025-01-04 23:44:35+01:00,68217
2025-01-04 10:15:00+01:00,2025-01-04 10:30:00+01:00,2025-01-04 23:44:35+01:00,68779
2025-01-04 10:30:00+01:00,2025-01-04 10:45:00+01:00,2025-01-04 23:44:35+01:00,69143
2025-01-04 10:45:00+01:00,2025-01-04 11:00:00+01:00,2025-01-04 23:44:35+01:00,69409
2025-01-04 11:00:00+01:00,2025-01-04 11:15:00+01:00,2025-01-04 23:44:35+01:00,69624
2025-01-04 11:15:00+01:00,2025-01-04 11:30:00+01:00,2025-01-04 23:44:35+01:00,69794
2025-01-04 11:30:00+01:00,2025-01-04 11:45:00+01:00,2025-01-04 23:44:35+01:00,69760
2025-01-04 11:45:00+01:00,2025-01-04 12:00:00+01:00,2025-01-04 23:44:35+01:00,69796
2025-01-04 12:00:00+01:00,2025-01-04 12:15:00+01:00,2025-01-04 23:44:35+01:00,70019
2025-01-04 12:15:00+01:00,2025-01-04 12:30:00+01:00,2025-01-04 23:44:35+01:00,70621
2025-01-04 12:30:00+01:00,2025-01-04 12:45:00+01:00,2025-01-04 23:44:35+01:00,70714
2025-01-04 12:45:00+01:00,2025-01-04 13:00:00+01:00,2025-01-04 23:44:35+01:00,71585
2025-01-04 13:00:00+01:00,2025-01-04 13:15:00+01:00,2025-01-04 23:44:35+01:00,71155
2025-01-04 13:15:00+01:00,2025-01-04 13:30:00+01:00,2025-01-04 23:44:35+01:00,70501
2025-01-04 13:30:00+01:00,2025-01-04 13:45:00+01:00,2025-01-04 23:44:35+01:00,69516
2025-01-04 13:45:00+01:00,2025-01-04 14:00:00+01:00,2025-01-04 23:44:35+01:00,68672
2025-01-04 14:00:00+01:00,2025-01-04 14:15:00+01:00,2025-01-04 23:44:35+01:00,68073
2025-01-04 14:15:00+01:00,2025-01-04 14:30:00+01:00,2025-01-04 23:44:35+01:00,67715
2025-01-04 14:30:00+01:00,2025-01-04 14:45:00+01:00,2025-01-04 23:44:35+01:00,67257
2025-01-04 14:45:00+01:00,2025-01-04 15:00:00+01:00,2025-01-04 23:44:35+01:00,66847
2025-01-04 15:00:00+01:00,2025-01-04 15:15:00+01:00,2025-01-04 23:44:35+01:00,66553
2025-01-04 15:15:00+01:00,2025-01-04 15:30:00+01:00,2025-01-04 23:44:35+01:00,66297
2025-01-04 15:30:00+01:00,2025-01-04 15:45:00+01:00,2025-01-04 23:44:35+01:00,65967
2025-01-04 15:45:00+01:00,2025-01-04 16:00:00+01:00,2025-01-04 23:44:35+01:00,65573
2025-01-04 16:00:00+01:00,2025-01-04 16:15:00+01:00,2025-01-04 23:44:35+01:00,65145
2025-01-04 16:15:00+01:00,2025-01-04 16:30:00+01:00,2025-01-04 23:44:35+01:00,64918
2025-01-04 16:30:00+01:00,2025-01-04 16:45:00+01:00,2025-01-04 23:44:35+01:00,64785
2025-01-04 16:45:00+01:00,2025-01-04 17:00:00+01:00,2025-01-04 23:44:35+01:00,64796
2025-01-04 17:00:00+01:00,2025-01-04 17:15:00+01:00,2025-01-04 23:44:35+01:00,64991
2025-01-04 17:15:00+01:00,2025-01-04 17:30:00+01:00,2025-01-04 23:44:35+01:00,65405
2025-01-04 17:30:00+01:00,2025-01-04 17:45:00+01:00,2025-01-04 23:44:35+01:00,66002
2025-01-04 17:45:00+01:00,2025-01-04 18:00:00+01:00,2025-01-04 23:44:35+01:00,67079
2025-01-04 18:00:00+01:00,2025-01-04 18:15:00+01:00,2025-01-04 23:44:35+01:00,67759
2025-01-04 18:15:00+01:00,2025-01-04 18:30:00+01:00,2025-01-04 23:44:35+01:00,68281
2025-01-04 18:30:00+01:00,2025-01-04 18:45:00+01:00,2025-01-04 23:44:35+01:00,68758
2025-01-04 18:45:00+01:00,2025-01-04 19:00:00+01:00,2025-01-04 23:44:35+01:00,69172
2025-01-04 19:00:00+01:00,2025-01-04 19:15:00+01:00,2025-01-04 23:44:35+01:00,69555
2025-01-04 19:15:00+01:00,2025-01-04 19:30:00+01:00,2025-01-04 23:44:35+01:00,69379
2025-01-04 19:30:00+01:00,2025-01-04 19:45:00+01:00,2025-01-04 23:44:36+01:00,69099
2025-01-04 19:45:00+01:00,2025-01-04 20:00:00+01:00,2025-01-04 23:44:36+01:00,68672
2025-01-04 20:00:00+01:00,2025-01-04 20:15:00+01:00,2025-01-04 23:44:36+01:00,68041
2025-01-04 20:15:00+01:00,2025-01-04 20:30:00+01:00,2025-01-04 23:44:36+01:00,67066
2025-01-04 20:30:00+01:00,2025-01-04 20:45:00+01:00,2025-01-04 23:44:36+01:00,66146
2025-01-04 20:45:00+01:00,2025-01-04 21:00:00+01:00,2025-01-04 23:44:36+01:00,65270
2025-01-04 21:00:00+01:00,2025-01-04 21:15:00+01:00,2025-01-04 23:44:36+01:00,64634
2025-01-04 21:15:00+01:00,2025-01-04 21:30:00+01:00,2025-01-04 23:44:36+01:00,64036
2025-01-04 21:30:00+01:00,2025-01-04 21:45:00+01:00,2025-01-04 23:44:36+01:00,63136
2025-01-04 21:45:00+01:00,2025-01-04 22:00:00+01:00,2025-01-04 23:44:36+01:00,62831
2025-01-04 22:00:00+01:00,2025-01-04 22:15:00+01:00,2025-01-04 23:44:36+01:00,62235
2025-01-04 22:15:00+01:00,2025-01-04 22:30:00+01:00,2025-01-04 23:44:36+01:00,63290
2025-01-04 22:30:00+01:00,2025-01-04 22:45:00+01:00,2025-01-04 23:44:36+01:00,63108
2025-01-04 22:45:00+01:00,2025-01-04 23:00:00+01:00,2025-01-04 23:44:36+01:00,64415
2025-01-04 23:00:00+01:00,2025-01-04 23:15:00+01:00,2025-01-04 23:44:36+01:00,64202
2025-01-04 23:15:00+01:00,2025-01-04 23:30:00+01:00,2025-01-04 23:44:36+01:00,63935
2025-01-04 23:30:00+01:00,2025-01-04 23:45:00+01:00,2025-01-04 23:44:36+01:00,63248
2025-01-04 23:45:00+01:00,2025-01-05 00:00:00+01:00,2025-01-05 23:44:43+01:00,63078
2025-01-05 00:00:00+01:00,2025-01-05 00:15:00+01:00,2025-01-05 23:44:43+01:00,62908
2025-01-05 00:15:00+01:00,2025-01-05 00:30:00+01:00,2025-01-05 23:44:43+01:00,62822
2025-01-05 00:30:00+01:00,2025-01-05 00:45:00+01:00,2025-01-05 23:44:43+01:00,61979
2025-01-05 00:45:00+01:00,2025-01-05 01:00:00+01:00,2025-01-05 23:44:43+01:00,60486
2025-01-05 01:00:00+01:00,2025-01-05 01:15:00+01:00,2025-01-05 23:44:43+01:00,59258
2025-01-05 01:15:00+01:00,2025-01-05 01:30:00+01:00,2025-01-05 23:44:44+01:00,59447
2025-01-05 01:30:00+01:00,2025-01-05 01:45:00+01:00,2025-01-05 23:44:44+01:00,58698
2025-01-05 01:45:00+01:00,2025-01-05 02:00:00+01:00,2025-01-05 23:44:44+01:00,58452
2025-01-05 02:00:00+01:00,2025-01-05 02:15:00+01:00,2025-01-05 23:44:44+01:00,57578
2025-01-05 02:15:00+01:00,2025-01-05 02:30:00+01:00,2025-01-05 23:44:44+01:00,57699
2025-01-05 02:30:00+01:00,2025-01-05 02:45:00+01:00,2025-01-05 23:44:43+01:00,56681
2025-01-05 02:45:00+01:00,2025-01-05 03:00:00+01:00,2025-01-05 23:44:43+01:00,55747
2025-01-05 03:00:00+01:00,2025-01-05 03:15:00+01:00,2025-01-05 23:44:43+01:00,54625
2025-01-05 03:15:00+01:00,2025-01-05 03:30:00+01:00,2025-01-05 23:44:43+01:00,54055
2025-01-05 03:30:00+01:00,2025-01-05 03:45:00+01:00,2025-01-05 23:44:43+01:00,53367
2025-01-05 03:45:00+01:00,2025-01-05 04:00:00+01:00,2025-01-05 23:44:43+01:00,52753
2025-01-05 04:00:00+01:00,2025-01-05 04:15:00+01:00,2025-01-05 23:44:43+01:00,52158
2025-01-05 04:15:00+01:00,2025-01-05 04:30:00+01:00,2025-01-05 23:44:43+01:00,51892
2025-01-05 04:30:00+01:00,2025-01-05 04:45:00+01:00,2025-01-05 23:44:43+01:00,51409
2025-01-05 04:45:00+01:00,2025-01-05 05:00:00+01:00,2025-01-05 23:44:43+01:00,51083
2025-01-05 05:00:00+01:00,2025-01-05 05:15:00+01:00,2025-01-05 23:44:43+01:00,50707
2025-01-05 05:15:00+01:00,2025-01-05 05:30:00+01:00,2025-01-05 23:44:43+01:00,51171
2025-01-05 05:30:00+01:00,2025-01-05 05:45:00+01:00,2025-01-05 23:44:43+01:00,50976
2025-01-05 05:45:00+01:00,2025-01-05 06:00:00+01:00,2025-01-05 23:44:43+01:00,50905
2025-01-05 06:00:00+01:00,2025-01-05 06:15:00+01:00,2025-01-05 23:44:43+01:00,50805
2025-01-05 06:15:00+01:00,2025-01-05 06:30:00+01:00,2025-01-05 23:44:43+01:00,51259
2025-01-05 06:30:00+01:00,2025-01-05 06:45:00+01:00,2025-01-05 23:44:43+01:00,51186
2025-01-05 06:45:00+01:00,2025-01-05 07:00:00+01:00,2025-01-05 23:44:43+01:00,51263
2025-01-05 07:00:00+01:00,2025-01-05 07:15:00+01:00,2025-01-05 23:44:43+01:00,51274
2025-01-05 07:15:00+01:00,2025-01-05 07:30:00+01:00,2025-01-05 23:44:43+01:00,51427
2025-01-05 07:30:00+01:00,2025-01-05 07:45:00+01:00,2025-01-05 23:44:43+01:00,51700
2025-01-05 07:45:00+01:00,2025-01-05 08:00:00+01:00,2025-01-05 23:44:43+01:00,51971
2025-01-05 08:00:00+01:00,2025-01-05 08:15:00+01:00,2025-01-05 23:44:43+01:00,52191
2025-01-05 08:15:00+01:00,2025-01-05 08:30:00+01:00,2025-01-05 23:44:43+01:00,52554
2025-01-05 08:30:00+01:00,2025-01-05 08:45:00+01:00,2025-01-05 23:44:43+01:00,52836
2025-01-05 08:45:00+01:00,2025-01-05 09:00:00+01:00,2025-01-05 23:44:43+01:00,53131
2025-01-05 09:00:00+01:00,2025-01-05 09:15:00+01:00,2025-01-05 23:44:43+01:00,53509
2025-01-05 09:15:00+01:00,2025-01-05 09:30:00+01:00,2025-01-05 23:44:43+01:00,54210
2025-01-05 09:30:00+01:00,2025-01-05 09:45:00+01:00,2025-01-05 23:44:43+01:00,54865
2025-01-05 09:45:00+01:00,2025-01-05 10:00:00+01:00,2025-01-05 23:44:43+01:00,55302
2025-01-05 10:00:00+01:00,2025-01-05 10:15:00+01:00,2025-01-05 23:44:43+01:00,55966
2025-01-05 10:15:00+01:00,2025-01-05 10:30:00+01:00,2025-01-05 23:44:43+01:00,56672
2025-01-05 10:30:00+01:00,2025-01-05 10:45:00+01:00,2025-01-05 23:44:43+01:00,57195
2025-01-05 10:45:00+01:00,2025-01-05 11:00:00+01:00,2025-01-05 23:44:43+01:00,57536
2025-01-05 11:00:00+01:00,2025-01-05 11:15:00+01:00,2025-01-05 23:44:43+01:00,57955
2025-01-05 11:15:00+01:00,2025-01-05 11:30:00+01:00,2025-01-05 23:44:44+01:00,58239
2025-01-05 11:30:00+01:00,2025-01-05 11:45:00+01:00,2025-01-05 23:44:44+01:00,58576
2025-01-05 11:45:00+01:00,2025-01-05 12:00:00+01:00,2025-01-05 23:44:44+01:00,59132
2025-01-05 12:00:00+01:00,2025-01-05 12:15:00+01:00,2025-01-05 23:44:44+01:00,59622
2025-01-05 12:15:00+01:00,2025-01-05 12:30:00+01:00,2025-01-05 23:44:44+01:00,60608
2025-01-05 12:30:00+01:00,2025-01-05 12:45:00+01:00,2025-01-05 23:44:44+01:00,60529
2025-01-05 12:45:00+01:00,2025-01-05 13:00:00+01:00,2025-01-05 23:44:44+01:00,61196
2025-01-05 13:00:00+01:00,2025-01-05 13:15:00+01:00,2025-01-05 23:44:44+01:00,60730
2025-01-05 13:15:00+01:00,2025-01-05 13:30:00+01:00,2025-01-05 23:44:44+01:00,60099
2025-01-05 13:30:00+01:00,2025-01-05 13:45:00+01:00,2025-01-05 23:44:44+01:00,58842
2025-01-05 13:45:00+01:00,2025-01-05 14:00:00+01:00,2025-01-05 23:44:44+01:00,57990
2025-01-05 14:00:00+01:00,2025-01-05 14:15:00+01:00,2025-01-05 23:44:44+01:00,57356
2025-01-05 14:15:00+01:00,2025-01-05 14:30:00+01:00,2025-01-05 23:44:44+01:00,56854
2025-01-05 14:30:00+01:00,2025-01-05 14:45:00+01:00,2025-01-05 23:44:44+01:00,56145
2025-01-05 14:45:00+01:00,2025-01-05 15:00:00+01:00,2025-01-05 23:44:44+01:00,55611
2025-01-05 15:00:00+01:00,2025-01-05 15:15:00+01:00,2025-01-05 23:44:44+01:00,54860
2025-01-05 15:15:00+01:00,2025-01-05 15:30:00+01:00,2025-01-05 23:44:44+01:00,54679
2025-01-05 15:30:00+01:00,2025-01-05 15:45:00+01:00,2025-01-05 23:44:44+01:00,54435
2025-01-05 15:45:00+01:00,2025-01-05 16:00:00+01:00,2025-01-05 23:44:44+01:00,54111
2025-01-05 16:00:00+01:00,2025-01-05 16:15:00+01:00,2025-01-05 23:44:44+01:00,53733
2025-01-05 16:15:00+01:00,2025-01-05 16:30:00+01:00,2025-01-05 23:44:44+01:00,53889
2025-01-05 16:30:00+01:00,2025-01-05 16:45:00+01:00,2025-01-05 23:44:44+01:00,53777
2025-01-05 16:45:00+01:00,2025-01-05 17:00:00+01:00,2025-01-05 23:44:44+01:00,53771
2025-01-05 17:00:00+01:00,2025-01-05 17:15:00+01:00,2025-01-05 23:44:44+01:00,53899
2025-01-05 17:15:00+01:00,2025-01-05 17:30:00+01:00,2025-01-05 23:44:44+01:00,54439
2025-01-05 17:30:00+01:00,2025-01-05 17:45:00+01:00,2025-01-05 23:44:44+01:00,55370
2025-01-05 17:45:00+01:00,2025-01-05 18:00:00+01:00,2025-01-05 23:44:44+01:00,56419
2025-01-05 18:00:00+01:00,2025-01-05 18:15:00+01:00,2025-01-05 23:44:44+01:00,57314
2025-01-05 18:15:00+01:00,2025-01-05 18:30:00+01:00,2025-01-05 23:44:44+01:00,58314
2025-01-05 18:30:00+01:00,2025-01-05 18:45:00+01:00,2025-01-05 23:44:44+01:00,59033
2025-01-05 18:45:00+01:00,2025-01-05 19:00:00+01:00,2025-01-05 23:44:44+01:00,59798
2025-01-05 19:00:00+01:00,2025-01-05 19:15:00+01:00,2025-01-05 23:44:44+01:00,60415
2025-01-05 19:15:00+01:00,2025-01-05 19:30:00+01:00,2025-01-05 23:44:44+01:00,60806
2025-01-05 19:30:00+01:00,2025-01-05 19:45:00+01:00,2025-01-05 23:44:44+01:00,60787
2025-01-05 19:45:00+01:00,2025-01-05 20:00:00+01:00,2025-01-05 23:44:44+01:00,60356
2025-01-05 20:00:00+01:00,2025-01-05 20:15:00+01:00,2025-01-05 23:44:44+01:00,59858
2025-01-05 20:15:00+01:00,2025-01-05 20:30:00+01:00,2025-01-05 23:44:44+01:00,59102
2025-01-05 20:30:00+01:00,2025-01-05 20:45:00+01:00,2025-01-05 23:44:44+01:00,58214
2025-01-05 20:45:00+01:00,2025-01-05 21:00:00+01:00,2025-01-05 23:44:44+01:00,57507
2025-01-05 21:00:00+01:00,2025-01-05 21:15:00+01:00,2025-01-05 23:44:44+01:00,56868
2025-01-05 21:15:00+01:00,2025-01-05 21:30:00+01:00,2025-01-05 23:44:44+01:00,56569
2025-01-05 21:30:00+01:00,2025-01-05 21:45:00+01:00,2025-01-05 23:44:44+01:00,55919
2025-01-05 21:45:00+01:00,2025-01-05 22:00:00+01:00,2025-01-05 23:44:44+01:00,55480
2025-01-05 22:00:00+01:00,2025-01-05 22:15:00+01:00,2025-01-05 23:44:44+01:00,54683
2025-01-05 22:15:00+01:00,2025-01-05 22:30:00+01:00,2025-01-05 23:44:44+01:00,55573
2025-01-05 22:30:00+01:00,2025-01-05 22:45:00+01:00,2025-01-05 23:44:44+01:00,55244
2025-01-05 22:45:00+01:00,2025-01-05 23:00:00+01:00,2025-01-05 23:44:44+01:00,56538
2025-01-05 23:00:00+01:00,2025-01-05 23:15:00+01:00,2025-01-05 23:44:44+01:00,56147
2025-01-05 23:15:00+01:00,2025-01-05 23:30:00+01:00,2025-01-05 23:44:44+01:00,56002
2025-01-05 23:30:00+01:00,2025-01-05 23:45:00+01:00,2025-01-05 23:44:44+01:00,55264
2025-01-05 23:45:00+01:00,2025-01-06 00:00:00+01:00,2025-01-06 23:42:02+01:00,55093
2025-01-06 00:00:00+01:00,2025-01-06 00:15:00+01:00,2025-01-06 23:42:02+01:00,54922
2025-01-06 00:15:00+01:00,2025-01-06 00:30:00+01:00,2025-01-06 23:42:02+01:00,54947
2025-01-06 00:30:00+01:00,2025-01-06 00:45:00+01:00,2025-01-06 23:42:02+01:00,53916
2025-01-06 00:45:00+01:00,2025-01-06 01:00:00+01:00,2025-01-06 23:42:03+01:00,52667
2025-01-06 01:00:00+01:00,2025-01-06 01:15:00+01:00,2025-01-06 23:42:03+01:00,51532
2025-01-06 01:15:00+01:00,2025-01-06 01:30:00+01:00,2025-01-06 23:42:03+01:00,51695
2025-01-06 01:30:00+01:00,2025-01-06 01:45:00+01:00,2025-01-06 23:42:03+01:00,51048
2025-01-06 01:45:00+01:00,2025-01-06 02:00:00+01:00,2025-01-06 23:42:04+01:00,51033
2025-01-06 02:00:00+01:00,2025-01-06 02:15:00+01:00,2025-01-06 23:42:04+01:00,50371
2025-01-06 02:15:00+01:00,2025-01-06 02:30:00+01:00,2025-01-06 23:42:04+01:00,50801
2025-01-06 02:30:00+01:00,2025-01-06 02:45:00+01:00,2025-01-06 23:42:02+01:00,50098
2025-01-06 02:45:00+01:00,2025-01-06 03:00:00+01:00,2025-01-06 23:42:02+01:00,49503
2025-01-06 03:00:00+01:00,2025-01-06 03:15:00+01:00,2025-01-06 23:42:02+01:00,48587
2025-01-06 03:15:00+01:00,2025-01-06 03:30:00+01:00,2025-01-06 23:42:02+01:00,48382
2025-01-06 03:30:00+01:00,2025-01-06 03:45:00+01:00,2025-01-06 23:42:02+01:00,47799
2025-01-06 03:45:00+01:00,2025-01-06 04:00:00+01:00,2025-01-06 23:42:02+01:00,47479
2025-01-06 04:00:00+01:00,2025-01-06 04:15:00+01:00,2025-01-06 23:42:02+01:00,47116
2025-01-06 04:15:00+01:00,2025-01-06 04:30:00+01:00,2025-01-06 23:42:02+01:00,47189
2025-01-06 04:30:00+01:00,2025-01-06 04:45:00+01:00,2025-01-06 23:42:02+01:00,46949
2025-01-06 04:45:00+01:00,2025-01-06 05:00:00+01:00,2025-01-06 23:42:02+01:00,47006
2025-01-06 05:00:00+01:00,2025-01-06 05:15:00+01:00,2025-01-06 23:42:02+01:00,47137
2025-01-06 05:15:00+01:00,2025-01-06 05:30:00+01:00,2025-01-06 23:42:02+01:00,48522
2025-01-06 05:30:00+01:00,2025-01-06 05:45:00+01:00,2025-01-06 23:42:02+01:00,48947
2025-01-06 05:45:00+01:00,2025-01-06 06:00:00+01:00,2025-01-06 23:42:02+01:00,49591
2025-01-06 06:00:00+01:00,2025-01-06 06:15:00+01:00,2025-01-06 23:42:03+01:00,50394
2025-01-06 06:15:00+01:00,2025-01-06 06:30:00+01:00,2025-01-06 23:42:03+01:00,52276
2025-01-06 06:30:00+01:00,2025-01-06 06:45:00+01:00,2025-01-06 23:42:03+01:00,53658
2025-01-06 06:45:00+01:00,2025-01-06 07:00:00+01:00,2025-01-06 23:42:03+01:00,54966
2025-01-06 07:00:00+01:00,2025-01-06 07:15:00+01:00,2025-01-06 23:42:03+01:00,56629
2025-01-06 07:15:00+01:00,2025-01-06 07:30:00+01:00,2025-01-06 23:42:03+01:00,58183
2025-01-06 07:30:00+01:00,2025-01-06 07:45:00+01:00,2025-01-06 23:42:03+01:00,59464
2025-01-06 07:45:00+01:00,2025-01-06 08:00:00+01:00,2025-01-06 23:42:03+01:00,60365
2025-01-06 08:00:00+01:00,2025-01-06 08:15:00+01:00,2025-01-06 23:42:03+01:00,61353
2025-01-06 08:15:00+01:00,2025-01-06 08:30:00+01:00,2025-01-06 23:42:03+01:00,62225
